"APPLICATION","TIPO","TAMANHO","VERTICES INÍCIO","ARCHITECTURE ISSUE","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"application-2177","BARABASI_ALBERT_GRAPH","BIG","52","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.3281125","0.3352710","0.3307692","0.3272296","0.3371436","0.3382186","0.3382186","0.3382186","0.3439288","0.3448205","0.3446992","0.3446992","0.3443216","0.3443216","0.3483126","0.3499081","0.3539110","0.3539110","0.3530466","0.3528917","0.3513695","0.6573224","0.6532667","0.6541420","0.6545311","0.6506883","0.6503559","0.6503559","0.6503559","0.6484425","0.6485146","0.6493239","0.6493239","0.6495808","0.6495808","0.6481028","0.6465373","0.6457682","0.6457682","0.6474014","0.6478394","0.6463480","0.058116883116883115","0.0520888418826018","0.05","0.049184149184149185","0.044209702660406885","0.04356925418569254","0.04356925418569254","0.04356925418569254","0.040293040293040296","0.0397598182408309","0.03888888888888889","0.03888888888888889","0.038542607648298706","0.038542607648298706","0.036388508891928864","0.0351123595505618","0.03458177278401998","0.03458177278401998","0.033660589060308554","0.033287577213452296","0.03197980223017042","3.1964285714285716","3.1774193548387095","3.2","3.196969696969697","3.138888888888889","3.136986301369863","3.136986301369863","3.136986301369863","3.1025641025641026","3.1012658227848102","3.111111111111111","3.111111111111111","3.1219512195121952","3.1219512195121952","3.0930232558139537","3.0898876404494384","3.077777777777778","3.077777777777778","3.096774193548387","3.095744680851064","3.1020408163265305"
"application-2178","BARABASI_ALBERT_GRAPH","BIG","54","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.4416821","0.4416821","0.4416821","0.4365482","0.4313090","0.4313090","0.4205015","0.4177285","0.4120941","0.4063384","0.4004577","0.4004577","0.3944477","0.3883041","0.3883041","0.3759968","0.3698326","0.3709802","0.3709802","0.3685738","0.3674644","0.5915789","0.5915789","0.5915789","0.5941875","0.6018618","0.6018618","0.6154971","0.6166205","0.6222471","0.6272401","0.6315789","0.6315789","0.6352420","0.6382066","0.6382066","0.6405502","0.6416616","0.6429678","0.6429678","0.6435059","0.6365655","0.060193587416817906","0.060193587416817906","0.060193587416817906","0.05958862673926195","0.05898366606170599","0.05898366606170599","0.05777374470659407","0.05952380952380952","0.05889724310776942","0.05827067669172932","0.05764411027568922","0.05764411027568922","0.05701754385964912","0.05639097744360902","0.05639097744360902","0.05513784461152882","0.05451127819548872","0.05384150030248034","0.05384150030248034","0.052893045002922266","0.04941116231438812","3.4310344827586206","3.4310344827586206","3.4310344827586206","3.396551724137931","3.3620689655172415","3.3620689655172415","3.293103448275862","3.3333333333333335","3.2982456140350878","3.263157894736842","3.2280701754385963","3.2280701754385963","3.192982456140351","3.1578947368421053","3.1578947368421053","3.087719298245614","3.0526315789473686","3.0689655172413794","3.0689655172413794","3.0677966101694913","3.0634920634920637"
"application-2179","BARABASI_ALBERT_GRAPH","BIG","37","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2974509","0.2974509","0.2974509","0.2974509","0.2974509","0.2961199","0.3029221","0.3029221","0.3029221","0.3129839","0.3129839","0.3129839","0.3218202","0.3218202","0.3218202","0.3210361","0.3210361","0.3210361","0.3307758","0.3382492","0.3403880","0.6715569","0.6715569","0.6715569","0.6715569","0.6715569","0.6664903","0.6633117","0.6633117","0.6633117","0.6622990","0.6622990","0.6622990","0.6611842","0.6611842","0.6611842","0.6611722","0.6611722","0.6611722","0.6608209","0.6596272","0.6591711","0.08109756097560976","0.08109756097560976","0.08109756097560976","0.08109756097560976","0.08109756097560976","0.078397212543554","0.07399577167019028","0.07399577167019028","0.07399577167019028","0.07053140096618357","0.07053140096618357","0.07053140096618357","0.0673758865248227","0.0673758865248227","0.0673758865248227","0.0663265306122449","0.0663265306122449","0.0663265306122449","0.06313725490196079","0.0614630467571644","0.05870020964360587","3.2439024390243905","3.2439024390243905","3.2439024390243905","3.2439024390243905","3.2439024390243905","3.2142857142857144","3.1818181818181817","3.1818181818181817","3.1818181818181817","3.1739130434782608","3.1739130434782608","3.1739130434782608","3.1666666666666665","3.1666666666666665","3.1666666666666665","3.183673469387755","3.183673469387755","3.183673469387755","3.156862745098039","3.1346153846153846","3.111111111111111"
"application-2180","BARABASI_ALBERT_GRAPH","BIG","32","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.5440512","0.5176282","0.5176282","0.4910103","0.4669384","0.4538246","0.4542484","0.4533333","0.4533333","0.4533333","0.4533333","0.4379063","0.4379063","0.4370988","0.4297924","0.4297924","0.4319767","0.4251663","0.4246468","0.4246468","0.4221622","0.5106618","0.5027690","0.5027690","0.5201199","0.5249094","0.5219216","0.5236928","0.528","0.528","0.528","0.528","0.5275402","0.5275402","0.5288832","0.5286935","0.5286935","0.5284884","0.5282705","0.5293040","0.5293040","0.5165766","0.06587301587301587","0.07386363636363637","0.07386363636363637","0.07358870967741936","0.06955645161290322","0.06754032258064516","0.06417112299465241","0.06302521008403361","0.06302521008403361","0.06302521008403361","0.06302521008403361","0.05930930930930931","0.05930930930930931","0.05832147937411095","0.05668016194331984","0.05668016194331984","0.05512820512820513","0.05365853658536585","0.052845528455284556","0.052845528455284556","0.045306122448979594","2.3055555555555554","2.3636363636363638","2.3636363636363638","2.28125","2.15625","2.09375","2.1176470588235294","2.142857142857143","2.142857142857143","2.142857142857143","2.142857142857143","2.135135135135135","2.135135135135135","2.1578947368421053","2.1538461538461537","2.1538461538461537","2.15","2.1463414634146343","2.1666666666666665","2.1666666666666665","2.22"
"application-2181","BARABASI_ALBERT_GRAPH","BIG","45","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2886473","0.2957746","0.2957746","0.3040096","0.3048640","0.3086105","0.3096177","0.3130268","0.3097157","0.3097157","0.3069358","0.3069358","0.3041482","0.3041482","0.3179666","0.3185290","0.3185290","0.3201122","0.3255055","0.3314109","0.3322938","0.6536836","0.6450704","0.6450704","0.6445004","0.6443954","0.6436442","0.6446590","0.6438697","0.6448087","0.6448087","0.6456177","0.6456177","0.6477648","0.6477648","0.6445270","0.6452617","0.6452617","0.6444979","0.6437052","0.6435969","0.6406791","0.061170212765957445","0.05795918367346939","0.05795918367346939","0.05292207792207792","0.05231829573934837","0.051119177253478525","0.05026300409117475","0.04915254237288136","0.04836065573770492","0.04836065573770492","0.047107014848950336","0.047107014848950336","0.04591346153846154","0.04591346153846154","0.04241261722080136","0.04182194616977226","0.04182194616977226","0.0406885758998435","0.03995433789954338","0.03873873873873874","0.03696303696303696","2.875","2.84","2.84","2.9107142857142856","2.9298245614035086","2.913793103448276","2.9152542372881354","2.9","2.901639344262295","2.901639344262295","2.9206349206349205","2.9206349206349205","2.9384615384615387","2.9384615384615387","2.8840579710144927","2.8857142857142857","2.8857142857142857","2.888888888888889","2.8767123287671232","2.8666666666666667","2.8461538461538463"
"application-2182","BARABASI_ALBERT_GRAPH","BIG","40","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.4278572","0.4217703","0.4155474","0.3847413","0.3781373","0.3713733","0.3644433","0.3503278","0.3503278","0.3499408","0.3499408","0.3511382","0.3520627","0.3524460","0.3524460","0.3597470","0.3600205","0.3600205","0.3664008","0.3664008","0.3698388","0.5845832","0.5889268","0.5990729","0.6382979","0.6436489","0.6480980","0.6516121","0.6546233","0.6546233","0.6552663","0.6552663","0.6576516","0.6586807","0.6604278","0.6604278","0.6577381","0.6594401","0.6594401","0.6586906","0.6586906","0.6594316","0.08464384828862165","0.08371877890841813","0.08279370952821462","0.07816836262719704","0.07724329324699353","0.07631822386679","0.0753931544865865","0.07354301572617947","0.07354301572617947","0.06897959183673469","0.06897959183673469","0.06823529411764706","0.06749622926093514","0.06533892382948987","0.06533892382948987","0.06233766233766234","0.06110102843315184","0.06110102843315184","0.05961426066627703","0.05961426066627703","0.054811507936507936","3.893617021276596","3.851063829787234","3.8085106382978724","3.595744680851064","3.5531914893617023","3.5106382978723403","3.4680851063829787","3.382978723404255","3.382978723404255","3.38","3.38","3.411764705882353","3.4423076923076925","3.462962962962963","3.462962962962963","3.4285714285714284","3.4827586206896552","3.4827586206896552","3.457627118644068","3.457627118644068","3.453125"
"application-2183","BARABASI_ALBERT_GRAPH","BIG","42","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2894087","0.2894087","0.2894087","0.2908698","0.2908698","0.2908698","0.3061702","0.3061702","0.3152260","0.3152260","0.3152260","0.3152260","0.3124194","0.3124194","0.3124194","0.3120177","0.3116029","0.3158781","0.3162805","0.3195324","0.3226517","0.7041260","0.7041260","0.7041260","0.6913707","0.6913707","0.6913707","0.6891489","0.6891489","0.6885408","0.6885408","0.6885408","0.6885408","0.6907131","0.6907131","0.6907131","0.6903769","0.6904477","0.6890938","0.6891619","0.6877074","0.6864431","0.08371877890841813","0.08371877890841813","0.08371877890841813","0.08111702127659574","0.08111702127659574","0.08111702127659574","0.07673469387755102","0.07673469387755102","0.07315233785822021","0.07315233785822021","0.07315233785822021","0.07315233785822021","0.07023060796645703","0.07023060796645703","0.07023060796645703","0.06902356902356903","0.06785714285714285","0.06503327283726558","0.06370543541788427","0.06242937853107345","0.060021152829190905","3.851063829787234","3.851063829787234","3.851063829787234","3.8125","3.8125","3.8125","3.76","3.76","3.730769230769231","3.730769230769231","3.730769230769231","3.730769230769231","3.7222222222222223","3.7222222222222223","3.7222222222222223","3.727272727272727","3.732142857142857","3.706896551724138","3.694915254237288","3.683333333333333","3.661290322580645"
"application-2184","BARABASI_ALBERT_GRAPH","BIG","35","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.4888614","0.4820092","0.4809127","0.4777778","0.4797864","0.4688889","0.4687783","0.4645749","0.4645749","0.4607756","0.4596380","0.4596380","0.4551499","0.4551499","0.4548218","0.4489736","0.4491968","0.4483771","0.4483771","0.4474405","0.4473684","0.5601485","0.5592852","0.5568232","0.5527778","0.5530130","0.5593651","0.5601810","0.5631868","0.5631868","0.5688493","0.5716732","0.5716732","0.5748253","0.5748253","0.5755765","0.5801564","0.5801730","0.5808804","0.5808804","0.5814929","0.5809023","0.06474358974358975","0.061585365853658536","0.058693244739756366","0.05656565656565657","0.05507246376811594","0.05142857142857143","0.050980392156862744","0.05015082956259427","0.05015082956259427","0.04814814814814815","0.047402597402597405","0.047402597402597405","0.04627949183303085","0.04627949183303085","0.044915254237288135","0.04362771020624009","0.0427547363031234","0.04158653846153846","0.04158653846153846","0.04125874125874126","0.039337474120082816","2.525","2.4634146341463414","2.4651162790697674","2.488888888888889","2.4782608695652173","2.52","2.549019607843137","2.5576923076923075","2.5576923076923075","2.6","2.607142857142857","2.607142857142857","2.6379310344827585","2.6379310344827585","2.65","2.661290322580645","2.6507936507936507","2.6615384615384614","2.6615384615384614","2.6818181818181817","2.7142857142857144"
"application-2185","BARABASI_ALBERT_GRAPH","BIG","59","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.3899602","0.3899602","0.3902582","0.3902582","0.3902582","0.3870789","0.3870789","0.3907836","0.3874025","0.3870267","0.3870267","0.3870267","0.3796296","0.3784608","0.3781316","0.3781316","0.3781316","0.3769763","0.3808763","0.3808763","0.3847370","0.6461586","0.6461586","0.6339984","0.6339984","0.6339984","0.6341478","0.6341478","0.6328180","0.6343367","0.6349758","0.6349758","0.6349758","0.6363169","0.6363413","0.6370721","0.6370721","0.6370721","0.6387458","0.6381352","0.6381352","0.6368760","0.046153846153846156","0.046153846153846156","0.041666666666666664","0.041666666666666664","0.041666666666666664","0.04054054054054054","0.04054054054054054","0.03912280701754386","0.038295038295038296","0.037812398571892246","0.037812398571892246","0.037812398571892246","0.037037037037037035","0.035997649133117836","0.03571428571428571","0.03571428571428571","0.03571428571428571","0.03488372093023256","0.034352142110762804","0.034352142110762804","0.03308913308913309","3.0","3.0","2.9583333333333335","2.9583333333333335","2.9583333333333335","2.9594594594594597","2.9594594594594597","2.9342105263157894","2.948717948717949","2.949367088607595","2.949367088607595","2.949367088607595","2.962962962962963","2.9518072289156625","2.9642857142857144","2.9642857142857144","2.9642857142857144","3.0","2.9886363636363638","2.9886363636363638","2.978021978021978"
"application-2186","BARABASI_ALBERT_GRAPH","BIG","41","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.5243067","0.5177391","0.4848771","0.4753472","0.4787302","0.4787302","0.4772990","0.4733629","0.4733629","0.4720224","0.4657738","0.4657738","0.4539714","0.4484269","0.4452140","0.4480726","0.4448869","0.4416710","0.4376438","0.4376438","0.4307175","0.5270455","0.5354783","0.5567108","0.5586806","0.5596825","0.5596825","0.5594274","0.5618757","0.5618757","0.5602185","0.5587798","0.5587798","0.5583250","0.5579450","0.5604618","0.5607223","0.5630769","0.5653354","0.5662997","0.5662997","0.5720263","0.06135265700483092","0.06038647342995169","0.05555555555555555","0.05319148936170213","0.05142857142857143","0.05142857142857143","0.05015082956259427","0.04934687953555878","0.04934687953555878","0.04856743535988819","0.046753246753246755","0.046753246753246755","0.04471069549970777","0.04283447911158118","0.042242703533026116","0.04141865079365079","0.040865384615384616","0.040326340326340325","0.03928884986830553","0.03928884986830553","0.03646797482413921","2.760869565217391","2.717391304347826","2.5","2.5","2.52","2.52","2.5576923076923075","2.5660377358490565","2.5660377358490565","2.574074074074074","2.5714285714285716","2.5714285714285716","2.593220338983051","2.6129032258064515","2.619047619047619","2.609375","2.6153846153846154","2.621212121212121","2.6323529411764706","2.6323529411764706","2.6621621621621623"
"application-2187","BARABASI_ALBERT_GRAPH","BIG","58","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.1612903","0.1603582","0.1653129","0.1690687","0.1756979","0.1686958","0.1777623","0.1898892","0.1888164","0.1878369","0.1857587","0.1857587","0.1910334","0.1948980","0.1948980","0.1882639","0.1882639","0.1891711","0.1882022","0.1862398","0.1891223","0.9172602","0.9059829","0.9053034","0.9041020","0.9016420","0.9002944","0.8985878","0.8925208","0.8910571","0.8892176","0.8893657","0.8893657","0.8842678","0.8824263","0.8824263","0.8791239","0.8791239","0.8762341","0.8747994","0.8751075","0.8678279","0.040719196192490745","0.039938556067588324","0.03870192307692308","0.03822843822843823","0.03602484472049689","0.03561368209255533","0.03501564945226917","0.03333333333333333","0.032980177717019825","0.032467532467532464","0.03180379746835443","0.03180379746835443","0.030561269468116367","0.030120481927710843","0.030120481927710843","0.029411764705882353","0.029411764705882353","0.0288662486938349","0.028600612870275793","0.028083028083028084","0.02675438596491228","2.4838709677419355","2.4761904761904763","2.476923076923077","2.484848484848485","2.4857142857142858","2.492957746478873","2.486111111111111","2.5","2.5064935064935066","2.5","2.5125","2.5125","2.5060240963855422","2.5","2.5","2.5","2.5","2.5113636363636362","2.5168539325842696","2.5274725274725274","2.5416666666666665"
"application-2188","BARABASI_ALBERT_GRAPH","BIG","27","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.3515579","0.3515579","0.3515579","0.3515579","0.3515579","0.3151287","0.3168203","0.3168203","0.3168203","0.3168203","0.3168203","0.3183024","0.3183024","0.3183024","0.3308756","0.3308756","0.3317637","0.3332092","0.3332092","0.3332092","0.3503844","0.5470085","0.5470085","0.5470085","0.5470085","0.5470085","0.5273070","0.5311060","0.5311060","0.5311060","0.5311060","0.5311060","0.5315650","0.5315650","0.5315650","0.5317972","0.5317972","0.53125","0.5335071","0.5335071","0.5335071","0.5408043","0.07758620689655173","0.07758620689655173","0.07758620689655173","0.07758620689655173","0.07758620689655173","0.08404558404558404","0.082010582010582","0.082010582010582","0.082010582010582","0.082010582010582","0.082010582010582","0.08004926108374384","0.08004926108374384","0.08004926108374384","0.07526881720430108","0.07526881720430108","0.07358870967741936","0.07040998217468805","0.07040998217468805","0.07040998217468805","0.06330014224751067","2.1724137931034484","2.1724137931034484","2.1724137931034484","2.1724137931034484","2.1724137931034484","2.185185185185185","2.2142857142857144","2.2142857142857144","2.2142857142857144","2.2142857142857144","2.2142857142857144","2.2413793103448274","2.2413793103448274","2.2413793103448274","2.2580645161290325","2.2580645161290325","2.28125","2.323529411764706","2.323529411764706","2.323529411764706","2.3421052631578947"
"application-2189","BARABASI_ALBERT_GRAPH","BIG","28","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2568598","0.2785467","0.2919753","0.2919753","0.2878116","0.2976474","0.2976474","0.3206195","0.3206195","0.3206195","0.3164983","0.3164983","0.3164983","0.3224242","0.3285846","0.3285846","0.3285846","0.3285846","0.3285846","0.3340136","0.3344942","0.6143293","0.5982699","0.5962963","0.5962963","0.5941828","0.5931800","0.5931800","0.5901526","0.5901526","0.5901526","0.5883838","0.5883838","0.5883838","0.5874747","0.5887142","0.5887142","0.5887142","0.5887142","0.5887142","0.5870748","0.5846457","0.08266129032258064","0.07575757575757576","0.07142857142857142","0.07142857142857142","0.06756756756756757","0.06545209176788123","0.06545209176788123","0.05981416957026713","0.05981416957026713","0.05981416957026713","0.05708245243128964","0.05708245243128964","0.05708245243128964","0.05555555555555555","0.05319148936170213","0.05319148936170213","0.05319148936170213","0.05319148936170213","0.05319148936170213","0.05102040816326531","0.047888386123680245","2.5625","2.5","2.5","2.5","2.5","2.4871794871794872","2.4871794871794872","2.4523809523809526","2.4523809523809526","2.4523809523809526","2.4545454545454546","2.4545454545454546","2.4545454545454546","2.4444444444444446","2.4468085106382977","2.4468085106382977","2.4468085106382977","2.4468085106382977","2.4468085106382977","2.4489795918367347","2.4423076923076925"
"application-2190","BARABASI_ALBERT_GRAPH","BIG","46","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.3871403","0.375","0.3666045","0.3545360","0.3508772","0.3508772","0.3480458","0.3485093","0.3481512","0.3481512","0.3547643","0.3515302","0.3457768","0.3536971","0.3556864","0.3524763","0.3523712","0.3523712","0.3613782","0.3619026","0.3615462","0.6387411","0.6348039","0.6361940","0.6372710","0.6371832","0.6371832","0.6384771","0.6386826","0.6395929","0.6395929","0.6372097","0.6380480","0.6395928","0.6378320","0.6369561","0.6379083","0.6380673","0.6380673","0.6380495","0.6382647","0.6383534","0.059098639455782316","0.06028368794326241","0.05939716312056738","0.05824829931972789","0.053109713487071976","0.053109713487071976","0.05162337662337663","0.05106516290726817","0.05021173623714459","0.05021173623714459","0.04538690476190476","0.04471153846153846","0.04280070237050044","0.0412008281573499","0.040442655935613685","0.0395738203957382","0.039244724176231024","0.039244724176231024","0.037296037296037296","0.036838688737422916","0.03526300323244196","2.836734693877551","2.8333333333333335","2.7916666666666665","2.795918367346939","2.814814814814815","2.814814814814815","2.8392857142857144","2.8596491228070176","2.8620689655172415","2.8620689655172415","2.859375","2.8615384615384616","2.8676470588235294","2.842857142857143","2.8309859154929575","2.8493150684931505","2.864864864864865","2.864864864864865","2.871794871794872","2.8734177215189876","2.891566265060241"
"application-2191","BARABASI_ALBERT_GRAPH","BIG","54","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.1996143","0.2006072","0.2104885","0.2186445","0.2186445","0.2194607","0.2174005","0.2168478","0.2155848","0.2155848","0.2162174","0.2156629","0.2162619","0.2197802","0.2217999","0.2228977","0.2225694","0.2225694","0.2230042","0.2276923","0.2241034","0.8629058","0.8565610","0.8492577","0.8459198","0.8459198","0.8478991","0.8499630","0.8488636","0.8490540","0.8490540","0.8510782","0.8469396","0.8454754","0.8460765","0.8446336","0.8434650","0.844375","0.844375","0.8446399","0.8432692","0.8429684","0.05573770491803279","0.05233134920634921","0.04538341158059468","0.043423423423423424","0.043423423423423424","0.04263157894736842","0.04203691045796309","0.04003164556962025","0.038642374375550986","0.038642374375550986","0.038009179575444633","0.036180773249738764","0.03562308478038815","0.03467643467643468","0.034161490683229816","0.033630748112560054","0.03289473684210526","0.03289473684210526","0.03195217480931767","0.03151515151515152","0.030433159073935772","3.3442622950819674","3.296875","3.2222222222222223","3.2133333333333334","3.2133333333333334","3.1973684210526314","3.1948051948051948","3.1625","3.1686746987951806","3.1686746987951806","3.1547619047619047","3.147727272727273","3.134831460674157","3.120879120879121","3.108695652173913","3.127659574468085","3.125","3.125","3.1313131313131315","3.12","3.1346153846153846"
"application-2192","BARABASI_ALBERT_GRAPH","BIG","50","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.5793939","0.5693958","0.5693958","0.5506494","0.5449761","0.5449761","0.5396364","0.5290162","0.5183099","0.5127273","0.5127273","0.5010695","0.4949796","0.4852130","0.4828792","0.4743441","0.4753333","0.4753333","0.4753333","0.4727312","0.4581530","0.4834611","0.4976431","0.4976431","0.5272727","0.5349282","0.5349282","0.5418182","0.5484433","0.5572343","0.5602597","0.5602597","0.5633690","0.5633650","0.5646617","0.5665541","0.5683771","0.5702222","0.5702222","0.5702222","0.5719490","0.5730519","0.05357142857142857","0.05227272727272727","0.05227272727272727","0.05185185185185185","0.05117845117845118","0.05117845117845118","0.050505050505050504","0.04915824915824916","0.04781144781144781","0.04713804713804714","0.04713804713804714","0.04579124579124579","0.04511784511784512","0.043859649122807015","0.04325468844525106","0.04266510812390415","0.0423728813559322","0.0423728813559322","0.0423728813559322","0.04180327868852459","0.039160839160839164","2.9464285714285716","2.875","2.875","2.8","2.7636363636363637","2.7636363636363637","2.727272727272727","2.6545454545454548","2.581818181818182","2.5454545454545454","2.5454545454545454","2.4727272727272727","2.4363636363636365","2.456140350877193","2.4655172413793105","2.4745762711864407","2.5","2.5","2.5","2.5081967213114753","2.5454545454545454"
"application-2193","BARABASI_ALBERT_GRAPH","BIG","50","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2587213","0.2766613","0.2847015","0.2856838","0.2856838","0.2856838","0.2798715","0.2798715","0.2798715","0.2798715","0.2879121","0.2879121","0.2952291","0.2959559","0.3019052","0.3019052","0.3019052","0.3019052","0.3074603","0.3074603","0.3110190","0.6328220","0.6176068","0.6168162","0.6153846","0.6153846","0.6153846","0.6039536","0.6039536","0.6039536","0.6039536","0.6042125","0.6042125","0.6025365","0.6036096","0.6029963","0.6029963","0.6029963","0.6029963","0.6023810","0.6023810","0.6002073","0.050435413642960815","0.045674531155474894","0.04471069549970777","0.04406779661016949","0.04406779661016949","0.04406779661016949","0.04173067076292883","0.04173067076292883","0.04173067076292883","0.04173067076292883","0.04038461538461539","0.04038461538461539","0.039122568973315244","0.038630377524143986","0.03793691389599318","0.03793691389599318","0.03793691389599318","0.03793691389599318","0.037267080745341616","0.037267080745341616","0.03477477477477477","2.6226415094339623","2.603448275862069","2.593220338983051","2.6","2.6","2.6","2.5873015873015874","2.5873015873015874","2.5873015873015874","2.5873015873015874","2.5846153846153848","2.5846153846153848","2.582089552238806","2.588235294117647","2.579710144927536","2.579710144927536","2.579710144927536","2.579710144927536","2.5714285714285716","2.5714285714285716","2.5733333333333333"
"application-2194","BARABASI_ALBERT_GRAPH","BIG","39","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.4085271","0.4023529","0.3829268","0.3691667","0.3558928","0.3574993","0.3566767","0.3581693","0.3595349","0.3595349","0.3595349","0.3580791","0.3593199","0.3586221","0.3572354","0.3572354","0.3572354","0.3572354","0.3540453","0.3517564","0.3494254","0.6043928","0.6031373","0.6265583","0.6416667","0.6542248","0.6511689","0.6501004","0.6470233","0.6467442","0.6467442","0.6467442","0.6466480","0.6439975","0.6425727","0.6427646","0.6427646","0.6427646","0.6427646","0.6475728","0.6501171","0.6519759","0.08686868686868687","0.08585858585858586","0.08282828282828283","0.08080808080808081","0.07681159420289856","0.07493061979648474","0.07358156028368794","0.07185374149659864","0.07020408163265306","0.07020408163265306","0.07020408163265306","0.06749622926093514","0.0660377358490566","0.0649895178197065","0.06266233766233766","0.06266233766233766","0.06266233766233766","0.06266233766233766","0.05819209039548023","0.05737704918032787","0.05530753968253968","3.8222222222222224","3.7777777777777777","3.6444444444444444","3.5555555555555554","3.4565217391304346","3.4468085106382977","3.4583333333333335","3.4489795918367347","3.44","3.44","3.44","3.4423076923076925","3.4339622641509435","3.4444444444444446","3.4464285714285716","3.4464285714285716","3.4464285714285716","3.4464285714285716","3.433333333333333","3.442622950819672","3.484375"
"application-2195","BARABASI_ALBERT_GRAPH","BIG","57","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.3220046","0.3258703","0.3258703","0.3171500","0.3171500","0.3191112","0.3191112","0.3240644","0.3306026","0.3306510","0.3345896","0.3343496","0.3343496","0.3355856","0.3315871","0.3313228","0.3313228","0.3313228","0.3281754","0.3281754","0.3264259","0.6893721","0.6839736","0.6839736","0.6851146","0.6851146","0.6855451","0.6855451","0.6847088","0.6840230","0.6842676","0.6836474","0.6838584","0.6838584","0.6846042","0.6845623","0.6842681","0.6842681","0.6842681","0.6833656","0.6833656","0.6830846","0.059227921734531994","0.053775241439859525","0.053775241439859525","0.05130784708249497","0.05130784708249497","0.04942613846723436","0.04942613846723436","0.048468468468468466","0.04612054612054612","0.04543979227523531","0.04398148148148148","0.04336043360433604","0.04336043360433604","0.042455536431440045","0.039708886618998976","0.03932584269662921","0.03932584269662921","0.03932584269662921","0.03774879890185312","0.03774879890185312","0.03514851485148515","3.6129032258064515","3.6029411764705883","3.6029411764705883","3.591549295774648","3.591549295774648","3.608108108108108","3.608108108108108","3.5866666666666664","3.551282051282051","3.5443037974683542","3.5185185185185186","3.5121951219512195","3.5121951219512195","3.5238095238095237","3.49438202247191","3.5","3.5","3.5","3.5106382978723403","3.5106382978723403","3.514851485148515"
