"APPLICATION","TIPO","TAMANHO","VERTICES INÍCIO","RELEASE 0","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"application-1089","RANDOM_GRAPH","BIG","51","NO PROBLEM","WORSEN","0.5818182","0.5750196","0.5683060","0.5683060","0.5675030","0.5675030","0.5653333","0.5645933","0.5645933","0.5645933","0.5629713","0.5629713","0.5611905","0.5611905","0.5611905","0.5592818","0.5582879","0.5572716","0.5572716","0.5551816","0.5530303","0.4455012","0.4603299","0.4859540","0.4859540","0.4916368","0.4916368","0.5072137","0.5119617","0.5119617","0.5119617","0.5208648","0.5208648","0.5292857","0.5292857","0.5292857","0.5370370","0.5406833","0.5441870","0.5441870","0.5507956","0.5569153","0.06565656565656566","0.06296992481203008","0.05819672131147541","0.05819672131147541","0.05711263881544157","0.05711263881544157","0.054086538461538464","0.05314685314685315","0.05314685314685315","0.05314685314685315","0.051360842844600525","0.051360842844600525","0.049689440993788817","0.049689440993788817","0.049689440993788817","0.04812206572769953","0.04737442922374429","0.04664938911514254","0.04664938911514254","0.045263157894736845","0.04395604395604396","3.5454545454545454","3.526315789473684","3.4918032786885247","3.4918032786885247","3.4838709677419355","3.4838709677419355","3.4615384615384617","3.4545454545454546","3.4545454545454546","3.4545454545454546","3.4411764705882355","3.4411764705882355","3.4285714285714284","3.4285714285714284","3.4285714285714284","3.4166666666666665","3.410958904109589","3.4054054054054053","3.4054054054054053","3.3947368421052633","3.3846153846153846"
"application-1090","RANDOM_GRAPH","BIG","29","NO PROBLEM","WORSEN","0.3574879","0.3574879","0.3574879","0.3536353","0.3536353","0.3511175","0.3511175","0.3511175","0.3498047","0.3485484","0.3485484","0.3485484","0.3485484","0.3472561","0.3495335","0.3495335","0.3495335","0.3483519","0.3471746","0.3471746","0.3439716","0.5861514","0.5861514","0.5861514","0.5911686","0.5911686","0.5958904","0.5958904","0.5958904","0.6028188","0.6069355","0.6069355","0.6069355","0.6069355","0.6131098","0.6194123","0.6194123","0.6194123","0.6229399","0.6270476","0.6270476","0.6385195","0.10952380952380952","0.10952380952380952","0.10952380952380952","0.1066066066066066","0.1066066066066066","0.10384068278805121","0.10384068278805121","0.10384068278805121","0.101889338731444","0.09935897435897435","0.09935897435897435","0.09935897435897435","0.09935897435897435","0.0975609756097561","0.09246954595791805","0.09246954595791805","0.09246954595791805","0.09038054968287526","0.08838383838383838","0.08838383838383838","0.08333333333333333","3.8333333333333335","3.8333333333333335","3.8333333333333335","3.8378378378378377","3.8378378378378377","3.8421052631578947","3.8421052631578947","3.8421052631578947","3.871794871794872","3.875","3.875","3.875","3.875","3.902439024390244","3.883720930232558","3.883720930232558","3.883720930232558","3.8863636363636362","3.888888888888889","3.888888888888889","3.9166666666666665"
"application-1091","RANDOM_GRAPH","BIG","34","NO PROBLEM","WORSEN","0.5356708","0.5356708","0.5356708","0.5356708","0.5259698","0.5220833","0.5220833","0.5203252","0.5191996","0.5185950","0.5178601","0.5170132","0.5160706","0.5150463","0.5139525","0.5128","0.5128","0.5103550","0.5103550","0.5090780","0.5051020","0.4611639","0.4611639","0.4611639","0.4611639","0.4790708","0.4870833","0.4870833","0.4945469","0.5080224","0.5141185","0.5198354","0.5252048","0.5305568","0.5355903","0.5403304","0.5448","0.5448","0.5530079","0.5530079","0.5570191","0.5678146","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.07894736842105263","0.07692307692307693","0.07692307692307693","0.075","0.07142857142857142","0.06976744186046512","0.06818181818181818","0.06666666666666667","0.06521739130434782","0.06382978723404255","0.0625","0.061224489795918366","0.061224489795918366","0.058823529411764705","0.058823529411764705","0.057692307692307696","0.05454545454545454","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0"
"application-1092","RANDOM_GRAPH","BIG","34","NO PROBLEM","WORSEN","0.2102564","0.2102564","0.2102564","0.2070122","0.2073171","0.2073171","0.2073171","0.2205980","0.2386740","0.2386740","0.2469282","0.2501132","0.2530382","0.2557268","0.2557268","0.2557268","0.2690740","0.2746625","0.2746625","0.2746625","0.2802099","0.4753205","0.4753205","0.4753205","0.4878049","0.4994193","0.4994193","0.4994193","0.5180066","0.5321056","0.5321056","0.5385161","0.5466274","0.5542535","0.5614327","0.5614327","0.5614327","0.5709571","0.5884389","0.5884389","0.5884389","0.6077961","0.10796221322537113","0.10796221322537113","0.10796221322537113","0.10512820512820513","0.1024390243902439","0.1024390243902439","0.1024390243902439","0.09689922480620156","0.09141414141414142","0.09141414141414142","0.08888888888888889","0.08695652173913043","0.0851063829787234","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.0792156862745098","0.07477288609364081","0.07477288609364081","0.07477288609364081","0.06957047791893527","4.102564102564102","4.102564102564102","4.102564102564102","4.1","4.097560975609756","4.097560975609756","4.097560975609756","4.069767441860465","4.022222222222222","4.022222222222222","4.0","4.0","4.0","4.0","4.0","4.0","3.9607843137254903","3.962962962962963","3.962962962962963","3.962962962962963","3.9655172413793105"
"application-1093","RANDOM_GRAPH","BIG","41","NO PROBLEM","WORSEN","0.2234238","0.2326258","0.2395894","0.2668119","0.2746548","0.2746548","0.2790001","0.2830500","0.2830500","0.2868262","0.3026885","0.3055382","0.3110375","0.3162591","0.3212191","0.3233618","0.3233618","0.3233618","0.3233618","0.3253560","0.3431989","0.4692082","0.4881890","0.4968954","0.5288308","0.5354325","0.5354325","0.5431510","0.5504811","0.5504811","0.5574482","0.5738749","0.5796724","0.5839956","0.5881215","0.5920612","0.5969678","0.5969678","0.5969678","0.5969678","0.6016614","0.6182993","0.13107822410147993","0.12270531400966184","0.11887141535615171","0.10588235294117647","0.10294117647058823","0.10294117647058823","0.10050798258345428","0.09818308874912648","0.09818308874912648","0.09595959595959595","0.08923169993950393","0.08737580362361193","0.08531073446327683","0.08333333333333333","0.08143839238498149","0.07987711213517665","0.07987711213517665","0.07987711213517665","0.07987711213517665","0.07837301587301587","0.07075873827791987","5.636363636363637","5.521739130434782","5.468085106382978","5.294117647058823","5.25","5.25","5.226415094339623","5.203703703703703","5.203703703703703","5.181818181818182","5.086206896551724","5.067796610169491","5.033333333333333","5.0","4.967741935483871","4.9523809523809526","4.9523809523809526","4.9523809523809526","4.9523809523809526","4.9375","4.811594202898551"
"application-1094","RANDOM_GRAPH","BIG","48","NO PROBLEM","WORSEN","0.2142149","0.2222757","0.2681569","0.2681569","0.2814532","0.2814532","0.2935766","0.2935766","0.3045077","0.3045077","0.3144039","0.3178787","0.3178787","0.3243111","0.3243111","0.3324044","0.3376281","0.3376281","0.3423409","0.3445217","0.3514684","0.3987906","0.4104736","0.4690084","0.4690084","0.4849500","0.4849500","0.4997033","0.4997033","0.5219886","0.5219886","0.5340074","0.5401436","0.5401436","0.5516228","0.5516228","0.5616732","0.5717333","0.5717333","0.5812159","0.5857158","0.5981345","0.14630467571644043","0.14223512336719885","0.12098188194038574","0.12098188194038574","0.11502732240437158","0.11502732240437158","0.10957501280081926","0.10957501280081926","0.1027972027972028","0.1027972027972028","0.09833187006145742","0.09633418584825235","0.09633418584825235","0.0925553319919517","0.0925553319919517","0.08885083713850837","0.08558558558558559","0.08558558558558559","0.08253588516746412","0.08108558108558109","0.07700617283950617","7.461538461538462","7.39622641509434","7.016949152542373","7.016949152542373","6.901639344262295","6.901639344262295","6.7936507936507935","6.7936507936507935","6.681818181818182","6.681818181818182","6.588235294117647","6.550724637681159","6.550724637681159","6.47887323943662","6.47887323943662","6.397260273972603","6.333333333333333","6.333333333333333","6.2727272727272725","6.243589743589744","6.160493827160494"
"application-1095","RANDOM_GRAPH","BIG","41","NO PROBLEM","WORSEN","0.4423757","0.4401847","0.4329431","0.4335574","0.4335574","0.4339394","0.4339394","0.4339394","0.4332553","0.4332553","0.4333700","0.4341385","0.4348249","0.4354351","0.4346285","0.4351703","0.4356481","0.4356481","0.4360665","0.4352368","0.4347556","0.5068650","0.5140506","0.5501672","0.5551867","0.5551867","0.5662121","0.5662121","0.5662121","0.5721604","0.5721604","0.5816046","0.5852129","0.5886511","0.5919294","0.5965298","0.5994887","0.6024306","0.6024306","0.6052409","0.6092878","0.6155758","0.10096618357487923","0.09805735430157261","0.08672699849170437","0.08454281567489115","0.08454281567489115","0.08080808080808081","0.08080808080808081","0.08080808080808081","0.07922077922077922","0.07922077922077922","0.07592256503327284","0.07422559906487435","0.07259887005649718","0.07103825136612021","0.06980433632998413","0.06835637480798772","0.06696428571428571","0.06696428571428571","0.065625","0.06456876456876456","0.06233538191395961","4.543478260869565","4.51063829787234","4.423076923076923","4.39622641509434","4.39622641509434","4.363636363636363","4.363636363636363","4.363636363636363","4.357142857142857","4.357142857142857","4.327586206896552","4.305084745762712","4.283333333333333","4.262295081967213","4.258064516129032","4.238095238095238","4.21875","4.21875","4.2","4.196969696969697","4.176470588235294"
"application-1096","RANDOM_GRAPH","BIG","39","NO PROBLEM","WORSEN","0.5857143","0.5823799","0.5799051","0.5799051","0.5770732","0.5755548","0.5755548","0.5707071","0.5690198","0.5673077","0.5673077","0.5673077","0.5673077","0.5620729","0.5620729","0.5567742","0.5532464","0.5532464","0.5532464","0.5482818","0.5434949","0.4122449","0.4519451","0.4683544","0.4683544","0.4829268","0.4896090","0.4896090","0.5075758","0.5131539","0.5184458","0.5184458","0.5184458","0.5184458","0.5327891","0.5327891","0.5451613","0.5526396","0.5526396","0.5526396","0.5628601","0.5718112","0.08130081300813008","0.07342995169082125","0.0700354609929078","0.0700354609929078","0.06693877551020408","0.06549019607843137","0.06549019607843137","0.061495457721872815","0.06026936026936027","0.05909090909090909","0.05909090909090909","0.05909090909090909","0.05909090909090909","0.05581531268264173","0.05581531268264173","0.05288207297726071","0.05109126984126984","0.05109126984126984","0.05109126984126984","0.04862053369516056","0.0463768115942029","3.3333333333333335","3.3043478260869565","3.2916666666666665","3.2916666666666665","3.28","3.2745098039215685","3.2745098039215685","3.259259259259259","3.2545454545454544","3.25","3.25","3.25","3.25","3.23728813559322","3.23728813559322","3.225806451612903","3.21875","3.21875","3.21875","3.208955223880597","3.2"
"application-1097","RANDOM_GRAPH","BIG","30","NO PROBLEM","WORSEN","0.4145221","0.4145221","0.4145221","0.4086580","0.4086580","0.4086580","0.4047325","0.4022718","0.3999259","0.3999259","0.3990165","0.3990165","0.3994966","0.3998716","0.3998716","0.4004608","0.4004608","0.4009420","0.4009420","0.4009420","0.4018485","0.5202206","0.5202206","0.5202206","0.5307359","0.5307359","0.5307359","0.5372428","0.5432824","0.5518903","0.5518903","0.5598876","0.5598876","0.5645973","0.5693196","0.5693196","0.5737327","0.5737327","0.5778628","0.5778628","0.5778628","0.5887790","0.1140819964349376","0.1140819964349376","0.1140819964349376","0.11092436974789915","0.11092436974789915","0.11092436974789915","0.10714285714285714","0.1036036036036036","0.10099573257467995","0.10099573257467995","0.09851551956815115","0.09851551956815115","0.0955128205128205","0.09268292682926829","0.09268292682926829","0.0900116144018583","0.0900116144018583","0.08748615725359911","0.08748615725359911","0.08748615725359911","0.08067632850241546","3.764705882352941","3.764705882352941","3.764705882352941","3.7714285714285714","3.7714285714285714","3.7714285714285714","3.75","3.72972972972973","3.736842105263158","3.736842105263158","3.7435897435897436","3.7435897435897436","3.725","3.707317073170732","3.707317073170732","3.6904761904761907","3.6904761904761907","3.6744186046511627","3.6744186046511627","3.6744186046511627","3.630434782608696"
"application-1098","RANDOM_GRAPH","BIG","50","NO PROBLEM","WORSEN","0.5485631","0.5432570","0.5432570","0.5430251","0.5430251","0.5430251","0.5427299","0.540625","0.5402324","0.5393105","0.5387887","0.5387887","0.5387887","0.5370785","0.5370785","0.5348332","0.5342839","0.5342839","0.5337058","0.5331015","0.5275522","0.4207008","0.4729008","0.4729008","0.4794309","0.4794309","0.4794309","0.4857968","0.4992614","0.5048146","0.5152407","0.5201373","0.5201373","0.5201373","0.5262214","0.5262214","0.5363456","0.5404670","0.5404670","0.5444304","0.5482437","0.5659341","0.08420684835779176","0.07401129943502825","0.07401129943502825","0.07240437158469945","0.07240437158469945","0.07240437158469945","0.07086197778952935","0.06820436507936507","0.06682692307692308","0.0642243328810493","0.06299385425812117","0.06299385425812117","0.06299385425812117","0.062020460358056265","0.062020460358056265","0.05995975855130785","0.05888106416275431","0.05888106416275431","0.0578386605783866","0.05683080340614587","0.053613053613053616","4.462962962962963","4.366666666666666","4.366666666666666","4.344262295081967","4.344262295081967","4.344262295081967","4.32258064516129","4.296875","4.276923076923077","4.2388059701492535","4.220588235294118","4.220588235294118","4.220588235294118","4.217391304347826","4.217391304347826","4.197183098591549","4.180555555555555","4.180555555555555","4.164383561643835","4.148648648648648","4.128205128205129"
"application-1099","RANDOM_GRAPH","BIG","34","NO PROBLEM","WORSEN","0.4135542","0.4078308","0.4078308","0.4064626","0.4064626","0.4089109","0.4081477","0.4073260","0.4074927","0.4065817","0.4065817","0.4075255","0.4065866","0.4046251","0.4055091","0.4055091","0.4053239","0.4050766","0.4040706","0.4047786","0.4067669","0.5123494","0.5379057","0.5379057","0.5731293","0.5731293","0.5813861","0.5870931","0.5924908","0.6006998","0.6053476","0.6053476","0.6080995","0.6124962","0.6206550","0.6229428","0.6229428","0.6286389","0.6338315","0.6369350","0.6385781","0.6430688","0.1064102564102564","0.09800664451827243","0.09800664451827243","0.08687943262411348","0.08687943262411348","0.08244897959183674","0.08078431372549019","0.07918552036199095","0.07582110412299091","0.07441077441077441","0.07441077441077441","0.07272727272727272","0.07142857142857142","0.06896551724137931","0.06751412429378531","0.06751412429378531","0.06504494976203067","0.06274801587301587","0.061778846153846156","0.06060606060606061","0.05733162830349531","4.15","4.116279069767442","4.116279069767442","4.083333333333333","4.083333333333333","4.04","4.03921568627451","4.038461538461538","4.018518518518518","4.0181818181818185","4.0181818181818185","4.0","4.0","4.0","3.9833333333333334","3.9833333333333334","3.967741935483871","3.953125","3.953846153846154","3.9393939393939394","3.898550724637681"
"application-1100","RANDOM_GRAPH","BIG","42","NO PROBLEM","WORSEN","0.4380204","0.4214716","0.4214716","0.4214716","0.4214716","0.4136984","0.4049738","0.4027552","0.4027552","0.3966485","0.3936050","0.3936050","0.3827184","0.3808757","0.3762225","0.3744240","0.3744240","0.3662918","0.3646562","0.3604466","0.3556493","0.5464847","0.6130848","0.6130848","0.6130848","0.6130848","0.6437179","0.6773399","0.6849315","0.6849315","0.7017851","0.7096774","0.7096774","0.7370990","0.7425528","0.7540945","0.7591014","0.7591014","0.7756516","0.7799750","0.7889753","0.8003751","0.09082125603864734","0.0792156862745098","0.0792156862745098","0.0792156862745098","0.0792156862745098","0.07302585604472397","0.06563823351482154","0.06399766218585623","0.06399766218585623","0.06147540983606557","0.060285563194077206","0.060285563194077206","0.05571095571095571","0.05450022614201719","0.052429667519181586","0.05134575569358178","0.05134575569358178","0.04889649923896499","0.04794520547945205","0.04631578947368421","0.043816942551119765","4.086956521739131","3.9607843137254903","3.9607843137254903","3.9607843137254903","3.9607843137254903","3.8703703703703702","3.7413793103448274","3.711864406779661","3.711864406779661","3.6885245901639343","3.6774193548387095","3.6774193548387095","3.621212121212121","3.5970149253731343","3.5652173913043477","3.5428571428571427","3.5428571428571427","3.5205479452054793","3.5","3.473684210526316","3.4177215189873418"
"application-1101","RANDOM_GRAPH","BIG","44","NO PROBLEM","WORSEN","0.2282530","0.2423508","0.2464198","0.2539454","0.2579688","0.2579688","0.2722816","0.2759985","0.2759985","0.2794912","0.2794912","0.2858733","0.2919503","0.2948257","0.2975280","0.2975280","0.3029586","0.3081401","0.3081401","0.3103612","0.3171113","0.4654798","0.5017848","0.5104938","0.5173717","0.5253025","0.5253025","0.5374573","0.5444046","0.5444046","0.5510384","0.5510384","0.5561627","0.5610634","0.5669208","0.5725280","0.5725280","0.5767865","0.5808673","0.5808673","0.5858533","0.5942029","0.11989795918367346","0.10740203193033382","0.10482180293501048","0.10202020202020202","0.09967532467532468","0.09967532467532468","0.09467634603750756","0.09263588544710695","0.09263588544710695","0.09067796610169492","0.09067796610169492","0.08852459016393442","0.08646218931782126","0.08474142345110088","0.08308531746031746","0.08308531746031746","0.08125","0.07948717948717948","0.07948717948717948","0.0780189959294437","0.07502131287297528","5.755102040816326","5.584905660377358","5.555555555555555","5.509090909090909","5.482142857142857","5.482142857142857","5.396551724137931","5.372881355932203","5.372881355932203","5.35","5.35","5.311475409836065","5.274193548387097","5.253968253968254","5.234375","5.234375","5.2","5.166666666666667","5.166666666666667","5.149253731343284","5.101449275362318"
